"","축제명","year","start_mon","end_mon","CARD_SIDO_NM","CARD_CCG_NM","위도","경도"
"1091","우산문화제",2020,9,9,"경북","울릉군",37.48430421,130.9056438274
"1092","오징어축제",2019,8,8,"경북","울릉군",37.48430421,130.9056438274
"1093","울릉해변가요제",2019,8,8,"경북","울릉군",37.48430421,130.9056438274
"1094","달맞이축제",2019,2,2,"경북","울릉군",37.48430421,130.9056438274
"1095","달구벌목민관축제",2018,10,10,"대구","서구",35.8758308,128.5747396
"1096","미소&행복 구민축제",2018,10,10,"대구","서구",35.8758308,128.5747396
"1097","남도음식문화큰잔치",2018,10,10,"전남","강진군",34.72004452,126.8171446
"1098","명량대첩축제",2019,9,9,"전남","진도군",34.5707161325,126.3009788854
"1099","한강낙동강발원지축제",2019,7,8,"강원","태백시",37.1626608,128.9868699
"1100","태백산눈축제",2019,1,2,"강원","태백시",37.1626608,128.9868699
"1101","청소년어울림마당 5회차",2019,11,11,"경기","안산시",37.299644,126.8627
"1102","청소년어울림마당 4회차",2019,10,10,"경기","안산시",37.299644,126.8627
"1103","제7회 상록수문화제",2019,10,10,"경기","안산시",37.299644,126.8627
"1104","청소년어울림마당 3회차",2019,9,9,"경기","안산시",37.299644,126.8627
"1105","대부포도축제",2019,9,9,"경기","안산시",37.299644,126.8627
"1106","그랑꼬또 와인 페스티벌",2019,8,8,"경기","안산시",37.299644,126.8627
"1107","청소년어울림마당 2회차",2019,7,7,"경기","안산시",37.299644,126.8627
"1108","청소년어울림마당 1회차",2019,6,6,"경기","안산시",37.299644,126.8627
"1109","제12주년 세계인의 날 기념행사",2019,5,5,"경기","안산시",37.299644,126.8627
"1110","청소년의달 기념행사 <열정유>",2019,5,5,"경기","안산시",37.299644,126.8627
"1111","동성로축제",2018,5,5,"대구","중구",35.856117,128.616238
"1112","2018 대구약령시한방문화축제",2018,5,5,"대구","중구",35.856117,128.616238
"1113","봉산도자기축제",2018,4,4,"대구","중구",35.856117,128.616238
"1114","제1회 북성로 축제",2017,10,10,"대구","중구",35.856117,128.616238
"1115","향촌동수제화골목 2017년「빨간구두 이야기」",2017,10,10,"대구","중구",35.856117,128.616238
"1116","봉산미술제",2017,10,10,"대구","중구",35.856117,128.616238
"1117","대구스트리트 모터 페스티벌",2017,10,10,"대구","중구",35.856117,128.616238
"1118","춘천가족음악축제",2019,9,9,"강원","춘천시",37.8564737,127.7467644
"1119","김유정문학제",2019,10,10,"강원","춘천시",37.8564737,127.7467644
"1120","경주세계차문화축제",2019,9,9,"경북","경주시",35.82896048,129.2173165
"1121","계룡군문화축제",2018,10,10,"충남","계룡시",36.274229,127.248827
"1122","공주항공축제",2019,5,5,"충남","공주시",36.36030634,127.2509274183
"1123","갑사황매화 축제",2019,4,4,"충남","공주시",36.36030634,127.2509274183
"1124","2019 계룡산벚꽃축제",2019,4,4,"충남","공주시",36.36030634,127.2509274183
"1125","제16회 마곡사신록축제",2019,4,4,"충남","공주시",36.36030634,127.2509274183
"1126","2019 계룡산산신제",2019,4,4,"충남","공주시",36.36030634,127.2509274183
"1127","농악대축제",2018,10,10,"경기","광명시",37.4444649,126.8918147
"1128","소하도서관 책축제 팔짱, 책을 품다",2016,4,4,"경기","광명시",37.4444649,126.8918147
"1129","농악대축제",2017,10,10,"경기","광명시",37.4444649,126.8918147
"1130","구름산예술제",2017,9,9,"경기","광명시",37.4444649,126.8918147
"1131","제26회 오리문화제",2017,5,5,"경기","광명시",37.4444649,126.8918147
"1132","제16회 광명시평생학습축제",2017,9,9,"경기","광명시",37.4444649,126.8918147
"1133","구름산예술제",2016,10,10,"경기","광명시",37.4444649,126.8918147
"1134","제2회 밤일음식문화 거리 축제",2016,6,6,"경기","광명시",37.4444649,126.8918147
"1135","제14회 광명시평생학습축제",2015,9,9,"경기","광명시",37.4444649,126.8918147
"1136","구름산예술제",2015,10,10,"경기","광명시",37.4444649,126.8918147
"1137","농악대축제",2015,10,10,"경기","광명시",37.4444649,126.8918147
"1138","농악대축제",2016,10,10,"경기","광명시",37.4444649,126.8918147
"1139","의령 가례 밭미나리 축제",2019,3,3,"경남","의령군",35.3155735773,128.2674987432
"1140","제2회 북성로 축제",2018,10,10,"대구","중구",35.856117,128.616238
"1141","제23회 보령머드축제",2020,7,7,"충남","보령시",36.332811,126.6120001
"1142","강감찬축제",2020,10,10,"서울","관악구",37.4782097744,126.9515031667
"1143","2017 광복기념음악회",2017,8,8,"경기","안양시",37.39013727,126.9613302
"1144","2017 안양 아줌마축제",2017,5,5,"경기","안양시",37.39013727,126.9613302
"1145","2017 안양충훈벚꽃축제",2017,4,4,"경기","안양시",37.39013727,126.9613302
"1146","천안예술제",2019,10,10,"충남","천안시",36.7886525548,127.2580712772
"1147","춘천마임축제",2019,5,6,"강원","춘천시",37.8564737,127.7467644
"1148","정월대보름축제",2019,2,3,"강원","춘천시",37.8564737,127.7467644
"1149","제37회 고성군민의 날 및 수성문화제",2019,9,9,"강원","고성군",38.375898,128.4649304
"1150","고싸움놀이축제(1차)",2019,3,3,"광주","남구",35.1469145949,126.9199953604
"1151","인천송도해변 여름대축제",2018,7,8,"인천","연수구",37.41807754,126.6824114
"1152","연수능허대문화축제",2018,10,10,"인천","연수구",37.41807754,126.6824114
"1153","제19회 사상강변축제",2020,3,3,"부산","사상구",35.177010022,128.9776397468
"1154","제12회 삼락벚꽃축제",2020,3,3,"부산","사상구",35.177010022,128.9776397468
"1155","제20회 사상전통달집놀이",2020,2,2,"부산","사상구",35.177010022,128.9776397468
"1156","주안미디어문화축제",2020,9,9,"인천","미추홀구",37.458746,126.679586
"1157","강릉커피축제",2020,10,10,"강원","강릉시",37.7918731744,128.9096452996
"1158","허균문화제",2020,10,10,"강원","강릉시",37.7918731744,128.9096452996
"1159","강릉단오제",2020,6,6,"강원","강릉시",37.7918731744,128.9096452996
"1160","김천예술제",2019,10,10,"경북","김천시",36.118748,128.1221091661
"1161","김천국제가족연극제",2019,7,7,"경북","김천시",36.118748,128.1221091661
"1162","신년해맞이행사",2020,1,1,"경남","거제시",34.8663092998,128.7246401188
"1163","산청 경호강 물 페스티벌",2020,7,7,"경남","산청군",35.48759166,127.968645
"1164","농산물한마당축제",2019,10,10,"충북","충주시",37.0045126238,127.9973388621
"1165","우륵문화제",2019,9,9,"충북","충주시",37.0045126238,127.9973388621
"1166","제27회 낙안읍성 민속문화축제",2020,10,10,"전남","순천시",34.9366208,127.5481890924
"1167","제22회 순천만 갈대축제",2020,10,11,"전남","순천시",34.9366208,127.5481890924
"1168","제5회 도시농업 어울림 한마당",2020,9,9,"전남","순천시",34.9366208,127.5481890924
"1169","제3회 도사동 행복 항꾸네 축제",2020,5,5,"전남","순천시",34.9366208,127.5481890924
"1170","2020 순천 푸드앤아트페스티벌(날짜변경가능)",2020,9,9,"전남","순천시",34.9366208,127.5481890924
"1171","제21회 만세보령문화제",2020,10,10,"충남","보령시",36.332811,126.6120001
"1172","제22회 무창포 신비의 바닷길 축제",2020,9,9,"충남","보령시",36.332811,126.6120001
"1173","함백산야생화축제",2017,7,8,"강원","정선군",37.14853562,128.898962
"1174","김천자두포도축제",2019,7,7,"경북","김천시",36.118748,128.1221091661
"1175","정월대보름달맞이축제",2019,2,2,"경북","김천시",36.118748,128.1221091661
"1176","코로나19에 따른 축제 일체 잠정 중단",2020,1,11,"대구","동구",35.86471972,128.7142948
"1177","송년불꽃축제",2019,12,12,"경남","거제시",34.8663092998,128.7246401188
"1178","제3회 의정부시 청소년 party",2020,5,5,"경기","의정부시",37.7069947266,127.053346
"1179","2020 전국 청소년 댄스페스티벌 ''꿈을 향한 무(舞)승부''",2020,5,5,"경기","의정부시",37.7069947266,127.053346
"1180","2020 제3회 의정부시청소년진로페스티벌",2020,5,5,"경기","의정부시",37.7069947266,127.053346
"1181","제98회 어린이날 행사 어린이 한마당 큰잔치",2020,5,5,"경기","의정부시",37.7069947266,127.053346
"1182","2020 제17회 청소년 어울림마당 행복누리축제",2020,4,11,"경기","의정부시",37.7069947266,127.053346
"1183","의정부 건강축제 「건강, 사계 四季」",2020,9,9,"경기","의정부시",37.7069947266,127.053346
"1184","북평용줄다리기 축제",2019,10,10,"전남","해남군",34.4036574,126.6280888
"1185","땅끝 해넘이·해맞이 축제",2019,12,1,"전남","해남군",34.4036574,126.6280888
"1186","오시아노 樂 페스티벌",2019,8,8,"전남","해남군",34.4036574,126.6280888
"1187","제20회 한우산 철쭉제",2019,4,4,"경남","의령군",35.3155735773,128.2674987432
"1188","제47회의병제전",2019,4,4,"경남","의령군",35.3155735773,128.2674987432
"1189","문경찻사발축제",2019,4,5,"경북","문경시",36.7714734037,128.31411451
"1190","신창동 어울림축제",2017,10,10,"광주","광산구",35.222211,126.8443276
"1191","제2회 하남동 도농공 한울타리 어울림축제",2017,10,10,"광주","광산구",35.222211,126.8443276
"1192","안산국제거리극축제",2019,5,5,"경기","안산시",37.299644,126.8627
"1193","제11주년 세계인의 날 기념행사",2018,11,11,"경기","안산시",37.299644,126.8627
"1194","안산사이언스밸리(ASV) 과학축제",2018,10,10,"경기","안산시",37.299644,126.8627
"1195","2018 안산 김홍도축제",2018,10,10,"경기","안산시",37.299644,126.8627
"1196","2018 안산시 평생학습 한마당 & 제8회 안산시도서관책문화축제",2018,10,10,"경기","안산시",37.299644,126.8627
"1197","양지암축제",2019,4,4,"경남","거제시",34.8663092998,128.7246401188
"1198","의견문화제",2019,5,5,"전북","임실군",35.54520247,127.3326779
"1199","2020 보은대추축제",2020,10,10,"충북","보은군",36.53271475,127.8247988
"1200","제천겨울왕국페스티벌 시즌2",2019,12,1,"충북","제천시",37.148685,128.216854
"1201","방아다리벗꽃축제",2019,4,4,"서울","양천구",39.516601,128.863871
"1202","정월대보름 행사",2019,2,2,"서울","양천구",39.516601,128.863871
"1203","산방산삼월삼짇날축제",2019,4,4,"경남","거제시",34.8663092998,128.7246401188
"1204","대금산진달래축제",2019,4,4,"경남","거제시",34.8663092998,128.7246401188
"1205","거제도 국제펭귄수영 축제",2018,1,1,"경남","거제시",34.8663092998,128.7246401188
"1206","문경약돌한우축제",2018,11,11,"경북","문경시",36.7714734037,128.31411451
"1207","문경오미자축제",2019,9,9,"경북","문경시",36.7714734037,128.31411451
"1208","문경사과축제",2019,10,10,"경북","문경시",36.7714734037,128.31411451
"1209","제16회 구리 코스모스 축제",2016,9,9,"경기","구리시",38.342841,128.081044
"1210","두류문화한마당",2020,5,5,"대구","달서구",35.8507464815,128.5616533709
"1211","와룡민속한마당",2020,6,6,"대구","달서구",35.8507464815,128.5616533709
"1212","제7회 순천시 전통향토음식 축제",2020,10,10,"전남","순천시",34.9366208,127.5481890924
"1213","제5회 도시농업 어울림 한마당",2020,9,9,"전남","순천시",34.9366208,127.5481890924
"1214","제26회 순천시민의 날 행사",2020,10,10,"전남","순천시",34.9366208,127.5481890924
"1215","제9회 웃장 국밥축제",2020,9,9,"전남","순천시",34.9366208,127.5481890924
"1216","순천만국가정원 겨울 축제",2020,11,2,"전남","순천시",34.9366208,127.5481890924
"1217","윤봉길평화축제",2020,4,4,"충남","예산군",36.67611933,126.8479256
"1218","예산장터삼국축제",2020,10,10,"충남","예산군",36.67611933,126.8479256
"1219","2020 대한민국 정원산업박람회",2020,10,10,"전남","순천시",34.9366208,127.5481890924
"1220","2020 동아시아문화도시 폐막행사",2020,11,11,"전남","순천시",34.9366208,127.5481890924
"1221","종교연합바자회",2019,10,10,"서울","강북구",37.63918553,127.0254518
"1222","세종 조치원 복숭아  축제",2019,8,8,"세종","조치원읍",36.5998248,127.287846
"1223","세종축제",2019,10,10,"세종","연기면",36.4988177323,127.2700759959
"1224","이호테우축제",2019,7,7,"제주","제주시",33.4926799,126.9517219
"1225","금능 원담축제",2019,7,7,"제주","제주시",33.4926799,126.9517219
"1226","2019년도 거문오름국제트레킹",2019,7,7,"제주","제주시",33.4926799,126.9517219
"1227","스테핑스톤페스티벌",2019,7,7,"제주","제주시",33.4926799,126.9517219
"1228","제주해비치아트페스티벌",2019,6,6,"제주","서귀포시",33.4621467,126.9364271
"1229","2019 제주 메밀축제",2019,6,6,"제주","서귀포시",33.4621467,126.9364271
"1230","2019 곶자왈 반딧불이 축제",2019,6,7,"제주","제주시",33.4926799,126.9517219
"1231","2019 보목자리돔축제",2019,5,6,"제주","서귀포시",33.4621467,126.9364271
"1232","2019 봄 시즌글라스 녹차 페스티벌 청초밭 제주",2019,5,6,"제주","서귀포시",33.4621467,126.9364271
"1233","블루거제페스티벌",2019,7,8,"경남","거제시",34.8663092998,128.7246401188
"1234","바다로 세계로",2019,8,8,"경남","거제시",34.8663092998,128.7246401188
"1235","남부면 수국축제",2019,6,6,"경남","거제시",34.8663092998,128.7246401188
