,CARD_SIDO_NM,avg_temp,precipitation,avg_relative_humidity,year,month
20449,대구,25.2,0.0,61.3,2019,07
20450,광주,23.9,0.0,78.0,2019,07
20451,인천,22.7,0.0,83.6,2019,07
20452,대전,23.8,0.0,72.3,2019,07
20453,울산,23.7,0.0,81.8,2019,07
20454,경기,23.9,0.0,75.3,2019,07
20455,강원,25.4,0.0,51.4,2019,07
20456,충북,22.4,0.0,67.9,2019,07
20457,충남,22.7,0.0,82.0,2019,07
20458,전북,23.7,0.0,82.3,2019,07
20459,전남,23.8,0.0,83.1,2019,07
20460,경북,23.8,0.0,71.3,2019,07
20461,경남,24.3,0.0,74.6,2019,07
20462,제주,23.3,0.0,84.9,2019,07
20463,서울,24.1,0.0,64.6,2019,07
20464,부산,21.9,0.0,91.1,2019,07
20465,대구,24.8,0.0,67.1,2019,07
20466,광주,23.3,0.0,79.3,2019,07
20467,인천,22.3,0.0,87.0,2019,07
20468,대전,24.4,0.0,75.1,2019,07
20469,울산,23.4,0.0,82.4,2019,07
20470,경기,23.9,0.0,78.0,2019,07
20471,강원,26.0,0.0,53.9,2019,07
20472,충북,23.1,0.0,68.0,2019,07
20473,충남,22.5,0.0,77.6,2019,07
20474,전북,23.4,0.0,86.8,2019,07
20475,전남,22.8,0.0,88.3,2019,07
20476,경북,23.0,0.0,74.1,2019,07
20477,경남,22.9,0.0,79.4,2019,07
20478,제주,22.6,0.0,86.1,2019,07
20479,서울,25.4,0.0,59.6,2019,07
20480,부산,24.2,0.0,75.8,2019,07
20481,대구,26.4,0.0,59.9,2019,07
20482,광주,25.2,0.0,75.0,2019,07
20483,인천,22.8,0.0,82.3,2019,07
20484,대전,25.6,0.0,66.8,2019,07
20485,울산,24.7,0.0,72.4,2019,07
20486,경기,24.1,0.0,74.5,2019,07
20487,강원,26.9,0.0,47.6,2019,07
20488,충북,24.7,0.0,62.4,2019,07
20489,충남,22.9,0.0,74.1,2019,07
20490,전북,24.5,0.0,78.6,2019,07
20491,전남,24.6,0.0,76.8,2019,07
20492,경북,24.1,0.0,67.4,2019,07
20493,경남,24.5,0.0,65.9,2019,07
20494,제주,22.3,0.0,82.3,2019,07
20495,서울,27.6,0.0,42.1,2019,07
20496,부산,23.8,0.0,70.3,2019,07
20497,대구,26.4,0.0,61.9,2019,07
20498,광주,26.5,0.0,67.3,2019,07
20499,인천,25.1,0.0,62.0,2019,07
20500,대전,27.7,0.0,56.4,2019,07
20501,울산,23.7,0.0,75.0,2019,07
20502,경기,26.8,0.0,62.6,2019,07
20503,강원,26.3,0.0,62.4,2019,07
20504,충북,26.0,0.0,53.9,2019,07
20505,충남,24.7,0.0,63.8,2019,07
20506,전북,25.9,0.0,75.3,2019,07
20507,전남,24.4,0.0,73.4,2019,07
20508,경북,23.5,0.0,78.0,2019,07
20509,경남,23.3,0.0,74.1,2019,07
20510,제주,23.9,0.0,68.1,2019,07
20511,서울,29.7,0.0,40.9,2019,07
20512,부산,24.3,0.0,65.9,2019,07
20513,대구,24.0,0.0,69.5,2019,07
20514,광주,26.9,0.0,64.6,2019,07
20515,인천,28.6,0.0,48.8,2019,07
20516,대전,27.5,0.0,52.6,2019,07
20517,울산,23.2,0.0,76.1,2019,07
20518,경기,28.6,0.0,48.6,2019,07
20519,강원,24.5,0.0,74.6,2019,07
20520,충북,26.5,0.0,52.5,2019,07
20521,충남,27.1,0.0,48.9,2019,07
20522,전북,27.3,0.0,62.5,2019,07
20523,전남,24.5,0.0,66.9,2019,07
20524,경북,22.1,0.0,85.8,2019,07
20525,경남,24.9,0.0,56.6,2019,07
20526,제주,23.8,0.0,78.6,2019,07
20527,서울,26.7,0.0,43.3,2019,07
20528,부산,23.0,0.0,66.1,2019,07
20529,대구,22.9,0.0,65.3,2019,07
20530,광주,23.9,0.0,72.6,2019,07
20531,인천,27.0,0.0,46.4,2019,07
20532,대전,25.3,0.0,58.9,2019,07
20533,울산,22.2,0.0,76.0,2019,07
20534,경기,27.0,0.0,49.3,2019,07
20535,강원,22.3,0.0,71.0,2019,07
20536,충북,24.5,0.0,54.8,2019,07
20537,충남,25.6,0.0,54.6,2019,07
20538,전북,25.2,0.0,72.5,2019,07
20539,전남,23.1,0.0,70.8,2019,07
20540,경북,22.1,0.0,76.9,2019,07
20541,경남,23.4,0.0,60.8,2019,07
20542,제주,23.3,0.0,78.9,2019,07
20543,서울,25.1,0.0,46.6,2019,07
20544,부산,22.2,0.0,72.0,2019,07
20545,대구,22.3,0.0,68.8,2019,07
20546,광주,23.4,0.0,75.6,2019,07
20547,인천,25.6,0.0,49.0,2019,07
20548,대전,24.5,0.0,63.3,2019,07
20549,울산,21.6,0.0,79.1,2019,07
20550,경기,25.2,0.0,53.1,2019,07
20551,강원,20.9,0.0,82.1,2019,07
20552,충북,23.0,0.0,58.8,2019,07
20553,충남,25.0,0.0,53.3,2019,07
20554,전북,23.8,0.0,75.6,2019,07
20555,전남,22.6,0.0,74.8,2019,07
20556,경북,21.0,0.0,82.6,2019,07
20557,경남,22.0,0.0,70.0,2019,07
20558,제주,21.8,0.0,88.5,2019,07
20559,서울,25.0,0.0,46.4,2019,07
20560,부산,22.2,0.0,71.8,2019,07
20561,대구,21.6,0.0,73.3,2019,07
20562,광주,23.9,0.0,76.3,2019,07
20563,인천,25.1,0.0,51.3,2019,07
20564,대전,24.4,0.0,62.8,2019,07
20565,울산,21.3,0.0,81.1,2019,07
20566,경기,25.3,0.0,54.4,2019,07
20567,강원,20.9,0.0,78.9,2019,07
20568,충북,22.9,0.0,60.4,2019,07
20569,충남,25.0,0.0,55.0,2019,07
20570,전북,24.5,0.0,74.9,2019,07
20571,전남,23.2,0.0,71.4,2019,07
20572,경북,21.5,0.0,79.4,2019,07
20573,경남,22.3,0.0,66.8,2019,07
20574,제주,22.0,0.0,87.4,2019,07
20575,서울,22.7,0.0,64.1,2019,07
20576,부산,21.7,0.0,87.8,2019,07
20577,대구,21.4,0.0,86.9,2019,07
20578,광주,20.9,0.0,92.8,2019,07
20579,인천,22.8,0.0,67.5,2019,07
20580,대전,21.6,0.0,82.5,2019,07
20581,울산,21.4,0.0,93.9,2019,07
20582,경기,22.5,0.0,72.1,2019,07
20583,강원,18.9,0.0,94.9,2019,07
20584,충북,21.2,0.0,73.3,2019,07
20585,충남,21.6,0.0,75.1,2019,07
20586,전북,21.5,0.0,90.9,2019,07
20587,전남,21.2,0.0,87.4,2019,07
20588,경북,20.4,0.0,91.3,2019,07
20589,경남,21.0,0.0,83.3,2019,07
20590,제주,21.4,0.0,97.3,2019,07
20591,서울,21.9,0.0,76.9,2019,07
20592,부산,23.8,0.0,85.4,2019,07
20593,대구,24.4,0.0,82.4,2019,07
20594,광주,23.3,0.0,80.4,2019,07
20595,인천,21.0,0.0,84.4,2019,07
20596,대전,21.3,0.0,95.4,2019,07
20597,울산,24.5,0.0,89.3,2019,07
20598,경기,22.1,0.0,86.5,2019,07
20599,강원,19.8,0.0,95.6,2019,07
20600,충북,21.3,0.0,89.9,2019,07
20601,충남,21.2,0.0,86.5,2019,07
20602,전북,21.1,0.0,99.0,2019,07
20603,전남,23.4,0.0,80.8,2019,07
20604,경북,22.9,0.0,91.3,2019,07
20605,경남,23.7,0.0,81.6,2019,07
20606,제주,23.2,0.0,88.4,2019,07
20607,서울,23.6,0.0,65.5,2019,07
20608,부산,24.1,0.0,77.4,2019,07
20609,대구,25.3,0.0,64.6,2019,07
20610,광주,24.4,0.0,73.9,2019,07
20611,인천,22.7,0.0,83.0,2019,07
20612,대전,23.5,0.0,79.1,2019,07
20613,울산,22.5,0.0,91.5,2019,07
20614,경기,23.8,0.0,77.3,2019,07
20615,강원,23.5,0.0,73.3,2019,07
20616,충북,22.6,0.0,77.9,2019,07
20617,충남,22.2,0.0,83.9,2019,07
20618,전북,22.9,0.0,90.1,2019,07
20619,전남,24.3,0.0,74.3,2019,07
20620,경북,22.7,0.0,86.0,2019,07
20621,경남,24.1,0.0,71.1,2019,07
20622,제주,23.3,0.0,86.8,2019,07
20623,서울,24.9,0.0,67.3,2019,07
20624,부산,22.3,0.0,83.5,2019,07
20625,대구,24.4,0.0,72.8,2019,07
20626,광주,23.6,0.0,82.8,2019,07
20627,인천,23.1,0.0,87.1,2019,07
20628,대전,24.4,0.0,80.1,2019,07
20629,울산,22.5,0.0,86.4,2019,07
20630,경기,23.6,0.0,84.9,2019,07
20631,강원,25.8,0.0,59.8,2019,07
20632,충북,23.6,0.0,75.6,2019,07
20633,충남,21.9,0.0,93.3,2019,07
20634,전북,23.5,0.0,91.0,2019,07
20635,전남,22.4,0.0,87.1,2019,07
20636,경북,23.9,0.0,77.6,2019,07
20637,경남,21.9,0.0,83.9,2019,07
20638,제주,21.6,0.0,91.8,2019,07
20639,서울,25.9,0.0,64.6,2019,07
20640,부산,23.6,0.0,74.8,2019,07
20641,대구,24.6,0.0,73.9,2019,07
20642,광주,25.1,0.0,80.4,2019,07
20643,인천,24.3,0.0,80.9,2019,07
20644,대전,25.9,0.0,76.8,2019,07
20645,울산,22.7,0.0,85.0,2019,07
20646,경기,25.0,0.0,79.0,2019,07
20647,강원,21.7,0.0,84.5,2019,07
20648,충북,24.5,0.0,75.9,2019,07
20649,충남,24.1,0.0,84.6,2019,07
20650,전북,25.0,0.0,88.4,2019,07
20651,전남,23.8,0.0,80.6,2019,07
20652,경북,22.7,0.0,83.6,2019,07
20653,경남,22.8,0.0,78.4,2019,07
20654,제주,24.2,0.0,85.3,2019,07
20655,서울,23.8,0.0,80.0,2019,07
20656,부산,23.6,0.0,78.4,2019,07
20657,대구,23.2,0.0,82.3,2019,07
20658,광주,25.2,0.0,80.9,2019,07
20659,인천,24.0,0.0,85.0,2019,07
20660,대전,23.8,0.0,87.6,2019,07
20661,울산,22.4,0.0,88.1,2019,07
20662,경기,23.9,0.0,88.1,2019,07
20663,강원,22.6,0.0,84.0,2019,07
20664,충북,23.0,0.0,88.3,2019,07
20665,충남,23.1,0.0,91.1,2019,07
20666,전북,23.7,0.0,93.0,2019,07
20667,전남,24.0,0.0,83.9,2019,07
20668,경북,22.9,0.0,84.8,2019,07
20669,경남,23.2,0.0,79.3,2019,07
20670,제주,24.2,0.0,87.3,2019,07
20671,서울,24.7,0.0,79.0,2019,07
20672,부산,23.8,0.0,77.5,2019,07
20673,대구,24.6,0.0,78.8,2019,07
20674,광주,24.6,0.0,83.9,2019,07
20675,인천,24.3,0.0,85.0,2019,07
20676,대전,24.8,0.0,83.4,2019,07
20677,울산,23.2,0.0,84.9,2019,07
20678,경기,25.1,0.0,81.5,2019,07
20679,강원,22.4,0.0,88.1,2019,07
20680,충북,24.5,0.0,77.0,2019,07
20681,충남,23.9,0.0,83.5,2019,07
20682,전북,24.0,0.0,90.6,2019,07
20683,전남,24.1,0.0,83.0,2019,07
20684,경북,22.5,0.0,87.1,2019,07
20685,경남,23.4,0.0,78.1,2019,07
20686,제주,24.8,0.0,79.1,2019,07
20687,서울,25.6,0.0,73.9,2019,07
20688,부산,23.8,0.0,79.3,2019,07
20689,대구,25.0,0.0,75.0,2019,07
20690,광주,25.3,0.0,77.4,2019,07
20691,인천,25.1,0.0,76.4,2019,07
20692,대전,26.0,0.0,81.5,2019,07
20693,울산,23.3,0.0,83.9,2019,07
20694,경기,26.1,0.0,78.3,2019,07
20695,강원,24.2,0.0,80.3,2019,07
20696,충북,25.3,0.0,72.3,2019,07
20697,충남,24.2,0.0,80.9,2019,07
20698,전북,26.3,0.0,84.5,2019,07
20699,전남,24.0,0.0,81.5,2019,07
20700,경북,22.3,0.0,85.5,2019,07
20701,경남,23.5,0.0,75.5,2019,07
20702,제주,25.0,0.0,84.4,2019,07
20703,서울,26.9,0.0,65.0,2019,07
20704,부산,22.3,0.0,97.1,2019,07
20705,대구,24.1,0.0,85.8,2019,07
20706,광주,23.6,0.0,92.8,2019,07
20707,인천,25.8,0.0,70.8,2019,07
20708,대전,25.6,0.0,84.0,2019,07
20709,울산,22.1,0.0,97.9,2019,07
20710,경기,27.0,0.0,71.8,2019,07
20711,강원,27.1,0.0,67.1,2019,07
20712,충북,25.0,0.0,76.5,2019,07
20713,충남,25.2,0.0,80.3,2019,07
20714,전북,25.0,0.0,92.5,2019,07
20715,전남,22.6,0.0,95.1,2019,07
20716,경북,23.5,0.0,87.3,2019,07
20717,경남,21.9,0.0,90.8,2019,07
20718,제주,24.2,0.0,97.0,2019,07
20719,서울,28.6,0.0,61.3,2019,07
20720,부산,23.1,0.0,98.4,2019,07
20721,대구,24.2,0.0,96.3,2019,07
20722,광주,24.8,0.0,93.9,2019,07
20723,인천,28.1,0.0,66.4,2019,07
20724,대전,26.6,0.0,82.8,2019,07
20725,울산,23.7,0.0,98.0,2019,07
20726,경기,28.3,0.0,72.6,2019,07
20727,강원,25.8,0.0,78.8,2019,07
20728,충북,26.6,0.0,73.8,2019,07
20729,충남,26.7,0.0,79.1,2019,07
20730,전북,26.9,0.0,88.6,2019,07
20731,전남,23.5,0.0,98.6,2019,07
20732,경북,24.3,0.0,88.3,2019,07
20733,경남,23.2,0.0,92.9,2019,07
20734,제주,24.1,0.0,99.4,2019,07
20735,서울,28.0,0.0,66.9,2019,07
20736,부산,23.4,0.0,98.8,2019,07
20737,대구,24.6,0.0,98.3,2019,07
20738,광주,24.2,0.0,96.6,2019,07
20739,인천,27.8,0.0,73.0,2019,07
20740,대전,25.6,0.0,90.9,2019,07
20741,울산,24.1,0.0,98.0,2019,07
20742,경기,28.4,0.0,71.5,2019,07
20743,강원,23.7,0.0,91.3,2019,07
20744,충북,25.6,0.0,80.9,2019,07
20745,충남,26.3,0.0,81.9,2019,07
20746,전북,25.3,0.0,98.4,2019,07
20747,전남,23.6,0.0,99.0,2019,07
20748,경북,23.6,0.0,94.6,2019,07
20749,경남,23.8,0.0,91.4,2019,07
20750,제주,25.7,0.0,88.4,2019,07
20751,서울,25.1,0.0,87.1,2019,07
20752,부산,23.6,0.0,94.4,2019,07
20753,대구,25.7,0.0,91.5,2019,07
20754,광주,24.7,0.0,96.9,2019,07
20755,인천,24.6,0.0,94.8,2019,07
20756,대전,24.8,0.0,93.3,2019,07
20757,울산,25.6,0.0,90.6,2019,07
20758,경기,25.1,0.0,94.1,2019,07
20759,강원,26.3,0.0,80.3,2019,07
20760,충북,24.5,0.0,90.4,2019,07
20761,충남,24.6,0.0,93.4,2019,07
20762,전북,24.7,0.0,98.8,2019,07
20763,전남,24.3,0.0,94.4,2019,07
20764,경북,26.1,0.0,82.1,2019,07
20765,경남,24.6,0.0,87.0,2019,07
20766,제주,27.3,0.0,80.6,2019,07
20767,서울,26.7,0.0,74.6,2019,07
20768,부산,25.8,0.0,88.1,2019,07
20769,대구,28.5,0.0,76.1,2019,07
20770,광주,27.0,0.0,90.9,2019,07
20771,인천,24.9,0.0,92.5,2019,07
20772,대전,27.9,0.0,80.6,2019,07
20773,울산,28.0,0.0,80.5,2019,07
20774,경기,27.0,0.0,80.8,2019,07
20775,강원,30.6,0.0,53.5,2019,07
20776,충북,26.4,0.0,82.4,2019,07
20777,충남,25.1,0.0,90.6,2019,07
20778,전북,27.5,0.0,93.4,2019,07
20779,전남,24.9,0.0,96.4,2019,07
20780,경북,28.9,0.0,67.4,2019,07
20781,경남,26.4,0.0,82.9,2019,07
20782,제주,27.1,0.0,89.6,2019,07
20783,서울,28.1,0.0,70.8,2019,07
20784,부산,26.6,0.0,86.3,2019,07
20785,대구,29.5,0.0,73.6,2019,07
20786,광주,27.7,0.0,84.4,2019,07
20787,인천,26.5,0.0,86.3,2019,07
20788,대전,29.0,0.0,78.3,2019,07
20789,울산,28.8,0.0,78.5,2019,07
20790,경기,28.3,0.0,76.9,2019,07
20791,강원,31.2,0.0,54.0,2019,07
20792,충북,27.9,0.0,78.4,2019,07
20793,충남,26.7,0.0,86.3,2019,07
20794,전북,28.7,0.0,85.8,2019,07
20795,전남,25.8,0.0,93.0,2019,07
20796,경북,29.0,0.0,71.4,2019,07
20797,경남,27.1,0.0,81.8,2019,07
20798,제주,27.6,0.0,82.5,2019,07
20799,서울,26.5,0.0,82.3,2019,07
20800,부산,26.0,0.0,89.1,2019,07
20801,대구,28.1,0.0,74.5,2019,07
20802,광주,26.9,0.0,89.5,2019,07
20803,인천,25.5,0.0,95.5,2019,07
20804,대전,27.7,0.0,82.6,2019,07
20805,울산,27.7,0.0,78.8,2019,07
20806,경기,26.5,0.0,88.5,2019,07
20807,강원,30.3,0.0,61.6,2019,07
20808,충북,26.4,0.0,84.1,2019,07
20809,충남,25.6,0.0,94.1,2019,07
20810,전북,27.6,0.0,92.3,2019,07
20811,전남,25.4,0.0,96.5,2019,07
20812,경북,27.7,0.0,78.9,2019,07
20813,경남,26.3,0.0,83.6,2019,07
20814,제주,27.9,0.0,80.4,2019,07
20815,서울,26.3,0.0,90.1,2019,07
20816,부산,25.6,0.0,95.6,2019,07
20817,대구,27.5,0.0,87.5,2019,07
20818,광주,27.6,0.0,92.5,2019,07
20819,인천,25.5,0.0,97.4,2019,07
20820,대전,26.4,0.0,96.8,2019,07
20821,울산,27.3,0.0,88.3,2019,07
20822,경기,26.2,0.0,94.9,2019,07
20823,강원,30.5,0.0,65.4,2019,07
20824,충북,25.5,0.0,93.5,2019,07
20825,충남,,0.0,,2019,07
20826,전북,27.7,0.0,98.0,2019,07
20827,전남,25.7,0.0,97.4,2019,07
20828,경북,27.5,0.0,85.5,2019,07
20829,경남,25.5,0.0,90.9,2019,07
20830,제주,27.9,0.0,85.8,2019,07
20831,서울,25.1,0.0,95.3,2019,07
20832,부산,25.8,0.0,96.1,2019,07
20833,대구,29.1,0.0,74.5,2019,07
20834,광주,27.4,0.0,90.8,2019,07
20835,인천,24.4,0.0,98.4,2019,07
20836,대전,27.0,0.0,93.8,2019,07
20837,울산,27.8,0.0,84.9,2019,07
20838,경기,25.8,0.0,94.3,2019,07
20839,강원,25.9,0.0,91.6,2019,07
20840,충북,25.7,0.0,93.1,2019,07
20841,충남,24.9,0.0,97.0,2019,07
20842,전북,27.6,0.0,94.4,2019,07
20843,전남,25.6,0.0,100.0,2019,07
20844,경북,28.8,0.0,79.3,2019,07
20845,경남,26.1,0.0,89.6,2019,07
20846,제주,27.8,0.0,86.8,2019,07
20847,서울,28.4,0.0,76.6,2019,07
20848,부산,25.9,0.0,98.5,2019,07
20849,대구,28.1,0.0,84.6,2019,07
20850,광주,26.4,0.0,97.5,2019,07
20851,인천,27.2,0.0,85.6,2019,07
20852,대전,27.9,0.0,89.4,2019,07
20853,울산,27.5,0.0,88.1,2019,07
20854,경기,28.3,0.0,83.9,2019,07
20855,강원,28.3,0.0,76.6,2019,07
20856,충북,27.6,0.0,85.3,2019,07
20857,충남,26.6,0.0,91.6,2019,07
20858,전북,26.8,0.0,99.0,2019,07
20859,전남,25.9,0.0,99.4,2019,07
20860,경북,28.4,0.0,81.8,2019,07
20861,경남,26.2,0.0,91.0,2019,07
20862,제주,28.1,0.0,87.6,2019,07
20863,서울,26.1,0.0,88.3,2019,07
20864,부산,26.9,0.0,90.1,2019,07
20865,대구,29.3,0.0,72.9,2019,07
20866,광주,27.1,0.0,93.3,2019,07
20867,인천,25.5,0.0,96.0,2019,07
20868,대전,26.7,0.0,93.6,2019,07
20869,울산,28.3,0.0,78.3,2019,07
20870,경기,26.4,0.0,89.9,2019,07
20871,강원,29.0,0.0,75.3,2019,07
20872,충북,26.0,0.0,91.6,2019,07
20873,충남,25.7,0.0,96.8,2019,07
20874,전북,27.6,0.0,97.1,2019,07
20875,전남,26.6,0.0,95.0,2019,07
20876,경북,28.6,0.0,80.1,2019,07
20877,경남,27.1,0.0,82.6,2019,07
20878,제주,29.3,0.0,75.8,2019,07
20879,서울,27.5,0.0,74.5,2019,07
20880,부산,27.0,0.0,88.8,2019,07
20881,대구,29.4,0.0,69.9,2019,07
20882,광주,28.3,0.0,80.6,2019,07
20883,인천,26.8,0.0,84.0,2019,07
20884,대전,28.5,0.0,77.8,2019,07
20885,울산,28.1,0.0,80.9,2019,07
20886,경기,28.0,0.0,80.3,2019,07
20887,강원,30.6,0.0,57.0,2019,07
20888,충북,27.3,0.0,79.0,2019,07
20889,충남,26.8,0.0,87.1,2019,07
20890,전북,28.7,0.0,85.1,2019,07
20891,전남,27.5,0.0,89.4,2019,07
20892,경북,28.7,0.0,75.8,2019,07
20893,경남,27.3,0.0,83.0,2019,07
20894,제주,28.7,0.0,73.5,2019,07
20895,서울,28.1,0.0,75.3,2019,07
20896,부산,27.7,0.0,87.8,2019,07
20897,대구,30.4,0.0,67.1,2019,07
20898,광주,28.4,0.0,85.1,2019,07
20899,인천,27.1,0.0,87.6,2019,07
20900,대전,29.4,0.0,77.3,2019,07
20901,울산,28.8,0.0,75.9,2019,07
20902,경기,28.7,0.0,79.4,2019,07
20903,강원,31.4,0.0,53.6,2019,07
20904,충북,28.1,0.0,77.0,2019,07
20905,충남,27.1,0.0,90.6,2019,07
20906,전북,29.2,0.0,86.8,2019,07
20907,전남,27.7,0.0,92.5,2019,07
20908,경북,29.8,0.0,69.4,2019,07
20909,경남,28.3,0.0,78.0,2019,07
20910,제주,30.4,0.0,70.0,2019,07
20911,서울,25.8,0.0,91.1,2019,07
20912,부산,28.0,0.0,83.0,2019,07
20913,대구,31.0,0.0,64.5,2019,07
20914,광주,29.0,0.0,83.0,2019,07
20915,인천,25.0,0.0,97.1,2019,07
20916,대전,29.6,0.0,76.1,2019,07
20917,울산,29.7,0.0,72.9,2019,07
20918,경기,26.9,0.0,89.4,2019,07
20919,강원,31.4,0.0,56.9,2019,07
20920,충북,28.7,0.0,73.3,2019,07
20921,충남,26.2,0.0,97.0,2019,07
20922,전북,29.7,0.0,85.4,2019,07
20923,전남,27.9,0.0,89.6,2019,07
20924,경북,30.7,0.0,66.9,2019,07
20925,경남,28.7,0.0,76.5,2019,07
20926,제주,29.5,0.0,76.9,2019,07
20927,서울,26.3,0.0,86.4,2019,08
20928,부산,28.1,0.0,81.9,2019,08
20929,대구,31.1,0.0,65.3,2019,08
20930,광주,29.2,0.0,80.3,2019,08
20931,인천,25.8,0.0,93.5,2019,08
20932,대전,29.5,0.0,76.9,2019,08
20933,울산,29.1,0.0,76.9,2019,08
20934,경기,27.7,0.0,85.8,2019,08
20935,강원,31.4,0.0,57.5,2019,08
20936,충북,28.2,0.0,78.4,2019,08
20937,충남,27.3,0.0,89.5,2019,08
20938,전북,28.8,0.0,87.9,2019,08
20939,전남,28.2,0.0,87.1,2019,08
20940,경북,30.5,0.0,65.9,2019,08
20941,경남,28.7,0.0,75.4,2019,08
20942,제주,29.2,0.0,81.1,2019,08
20943,서울,28.4,0.0,74.6,2019,08
20944,부산,29.4,0.0,72.5,2019,08
20945,대구,31.6,0.0,64.6,2019,08
20946,광주,29.3,0.0,78.4,2019,08
20947,인천,27.6,0.0,82.4,2019,08
20948,대전,30.0,0.0,75.3,2019,08
20949,울산,29.6,0.0,74.9,2019,08
20950,경기,28.4,0.0,78.3,2019,08
20951,강원,30.6,0.0,59.9,2019,08
20952,충북,28.5,0.0,75.3,2019,08
20953,충남,,0.0,,2019,08
20954,전북,29.1,0.0,86.1,2019,08
20955,전남,29.1,0.0,80.4,2019,08
20956,경북,29.3,0.0,70.1,2019,08
20957,경남,29.3,0.0,71.8,2019,08
20958,제주,28.8,0.0,81.5,2019,08
20959,서울,29.4,0.0,69.0,2019,08
20960,부산,28.9,0.0,72.4,2019,08
20961,대구,29.5,0.0,68.6,2019,08
20962,광주,29.6,0.0,75.6,2019,08
20963,인천,28.8,0.0,75.5,2019,08
20964,대전,29.9,0.0,78.4,2019,08
20965,울산,28.3,0.0,76.3,2019,08
20966,경기,29.1,0.0,74.6,2019,08
20967,강원,27.9,0.0,76.0,2019,08
20968,충북,28.6,0.0,78.1,2019,08
20969,충남,27.9,0.0,79.5,2019,08
20970,전북,28.3,0.0,91.3,2019,08
20971,전남,28.7,0.0,78.1,2019,08
20972,경북,27.2,0.0,82.6,2019,08
20973,경남,28.7,0.0,73.1,2019,08
20974,제주,29.0,0.0,74.0,2019,08
20975,서울,28.3,0.0,75.9,2019,08
20976,부산,28.8,0.0,68.1,2019,08
20977,대구,30.3,0.0,67.1,2019,08
20978,광주,29.7,0.0,74.8,2019,08
20979,인천,28.7,0.0,74.8,2019,08
20980,대전,29.8,0.0,79.6,2019,08
20981,울산,28.4,0.0,73.6,2019,08
20982,경기,28.8,0.0,74.3,2019,08
20983,강원,27.4,0.0,81.8,2019,08
20984,충북,28.7,0.0,77.1,2019,08
20985,충남,27.6,0.0,77.4,2019,08
20986,전북,28.7,0.0,87.4,2019,08
20987,전남,28.6,0.0,78.3,2019,08
20988,경북,27.3,0.0,81.1,2019,08
20989,경남,28.1,0.0,73.9,2019,08
20990,제주,27.9,0.0,84.5,2019,08
20991,서울,30.5,0.0,65.5,2019,08
20992,부산,28.8,0.0,66.1,2019,08
20993,대구,29.9,0.0,64.1,2019,08
20994,광주,29.3,0.0,78.5,2019,08
20995,인천,29.9,0.0,73.8,2019,08
20996,대전,30.7,0.0,74.3,2019,08
20997,울산,27.7,0.0,74.1,2019,08
20998,경기,30.4,0.0,69.6,2019,08
20999,강원,28.5,0.0,75.0,2019,08
21000,충북,30.2,0.0,72.3,2019,08
21001,충남,28.5,0.0,76.5,2019,08
21002,전북,29.3,0.0,88.6,2019,08
21003,전남,28.6,0.0,74.5,2019,08
21004,경북,27.1,0.0,81.0,2019,08
21005,경남,27.9,0.0,74.9,2019,08
21006,제주,27.8,0.0,78.1,2019,08
21007,서울,31.6,0.0,51.4,2019,08
21008,부산,25.8,0.0,86.5,2019,08
21009,대구,26.3,0.0,82.1,2019,08
21010,광주,29.0,0.0,75.1,2019,08
21011,인천,31.4,0.0,59.4,2019,08
21012,대전,29.7,0.0,67.0,2019,08
21013,울산,25.5,0.0,92.0,2019,08
21014,경기,31.7,0.0,57.1,2019,08
21015,강원,26.5,0.0,79.3,2019,08
21016,충북,28.8,0.0,68.1,2019,08
21017,충남,29.7,0.0,67.5,2019,08
21018,전북,29.1,0.0,80.3,2019,08
21019,전남,27.6,0.0,74.5,2019,08
21020,경북,24.8,0.0,90.6,2019,08
21021,경남,26.3,0.0,77.0,2019,08
21022,제주,28.8,0.0,71.1,2019,08
21023,서울,26.9,0.0,78.1,2019,08
21024,부산,27.5,0.0,86.4,2019,08
21025,대구,28.4,0.0,80.3,2019,08
21026,광주,29.0,0.0,80.0,2019,08
21027,인천,27.9,0.0,75.0,2019,08
21028,대전,28.6,0.0,81.3,2019,08
21029,울산,28.2,0.0,82.6,2019,08
21030,경기,27.5,0.0,78.3,2019,08
21031,강원,26.9,0.0,79.1,2019,08
21032,충북,26.1,0.0,88.0,2019,08
21033,충남,27.9,0.0,82.8,2019,08
21034,전북,28.5,0.0,91.1,2019,08
21035,전남,28.0,0.0,86.3,2019,08
21036,경북,28.0,0.0,80.1,2019,08
21037,경남,27.7,0.0,78.5,2019,08
21038,제주,29.6,0.0,70.4,2019,08
21039,서울,28.9,0.0,71.4,2019,08
21040,부산,28.7,0.0,77.9,2019,08
21041,대구,28.7,0.0,76.0,2019,08
21042,광주,28.6,0.0,82.4,2019,08
21043,인천,28.0,0.0,79.4,2019,08
21044,대전,28.5,0.0,82.9,2019,08
21045,울산,28.1,0.0,82.4,2019,08
21046,경기,28.4,0.0,74.9,2019,08
21047,강원,30.0,0.0,63.0,2019,08
21048,충북,26.8,0.0,87.3,2019,08
21049,충남,28.1,0.0,80.4,2019,08
21050,전북,27.6,0.0,94.6,2019,08
21051,전남,28.8,0.0,78.9,2019,08
21052,경북,28.2,0.0,78.3,2019,08
21053,경남,28.6,0.0,74.9,2019,08
21054,제주,31.1,0.0,65.0,2019,08
21055,서울,29.8,0.0,69.0,2019,08
